SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,September-21-2020,Single Family Residential,232 London St,San Francisco,CA,94112,1100000,3,2,Excelsior,1050,2495,1913,41,1048,,Sold,,,http://www.redfin.com/CA/San-Francisco/232-London-St-94112/home/1036695,San Francisco MLS,505199,N,Y,37.725402,-122.4335317
PAST SALE,October-21-2020,Single Family Residential,190 Hamerton Ave,San Francisco,CA,94131,1570000,3,2,Glen Park,1222,2134,1957,11,1285,,Sold,,,http://www.redfin.com/CA/San-Francisco/190-Hamerton-Ave-94131/home/815579,San Francisco MLS,501726,N,Y,37.733233,-122.4380206
PAST SALE,September-25-2020,Single Family Residential,255 Banks St,San Francisco,CA,94110,1380000,3,1,Bernal Heights,950,2482,1907,37,1453,,Sold,,,http://www.redfin.com/CA/San-Francisco/255-Banks-St-94110/home/760655,San Francisco MLS,501044,N,Y,37.7395396,-122.4126034
PAST SALE,October-2-2020,Single Family Residential,2163 24th Ave,San Francisco,CA,94116,1300000,3,1,Parkside,1000,3000,1949,30,1300,,Sold,,,http://www.redfin.com/CA/San-Francisco/2163-24th-Ave-94116/home/1629016,San Francisco MLS,503885,N,Y,37.7472463,-122.481629
PAST SALE,March-20-2019,Single Family Residential,339 Flood Ave,San Francisco,CA,94112,1220000,3,1.5,Sunnyside,1076,2913,1922,592,1134,,Sold,,,http://www.redfin.com/CA/San-Francisco/339-Flood-Ave-94112/home/2034168,San Francisco MLS,481239,N,Y,37.7296748,-122.4474979
PAST SALE,February-26-2019,Single Family Residential,394 Cresta Vista Dr,San Francisco,CA,94127,1525000,3,2,Miraloma Park,1250,3484,1959,614,1220,,Sold,,,http://www.redfin.com/CA/San-Francisco/394-Cresta-Vista-Dr-94127/home/1343722,San Francisco MLS,480748,N,Y,37.7359174,-122.4516557
PAST SALE,July-19-2019,Single Family Residential,27 Stoneybrook Ave,San Francisco,CA,94112,1070000,3,1,Excelsior,1016,2334,1942,471,1053,,Sold,,,http://www.redfin.com/CA/San-Francisco/27-Stoneybrook-Ave-94112/home/770963,San Francisco MLS,486129,N,Y,37.7305343,-122.4215742
PAST SALE,March-25-2019,Single Family Residential,100 Joost Ave,San Francisco,CA,94131,1320000,3,1,Sunnyside,1090,2495,1950,587,1211,,Sold,,,http://www.redfin.com/CA/San-Francisco/100-Joost-Ave-94131/home/1584499,San Francisco MLS,481593,N,Y,37.7325099,-122.4376777
PAST SALE,July-26-2019,Condo/Co-op,251 Girard St #201,SAN FRANCISCO,CA,94134,920000,3,2,SAN FRANCISCO,1222,2500,1993,464,753,,Sold,,,http://www.redfin.com/CA/San-Francisco/251-Girard-St-94134/unit-201/home/1835803,MLSListings,ML81756573,N,Y,37.7292056,-122.4050594
PAST SALE,February-7-2019,Condo/Co-op,308 Bartlett St Unit B,San Francisco,CA,94110,1249000,3,2,Inner Mission,1156,,1902,633,1080,487,Sold,,,http://www.redfin.com/CA/San-Francisco/308-Bartlett-St-94110/unit-B/home/147803498,San Francisco MLS,479727,N,Y,37.7518385,-122.4197747
PAST SALE,March-14-2019,Condo/Co-op,1265 Green St,San Francisco,CA,94109,1400000,3,2,Russian Hill,1221,,1912,598,1147,240,Sold,,,http://www.redfin.com/CA/San-Francisco/1265-Green-St-94109/home/1609083,San Francisco MLS,479604,N,Y,37.7979708,-122.4197246
PAST SALE,,Single Family Residential,1733 Geneva Ave,San Francisco,CA,94134,835000,3,1,,,2500,1946,,,,,,,http://www.redfin.com/CA/San-Francisco/1733-Geneva-Ave-94134/home/786859,,,N,Y,37.7110739,-122.4258658
PAST SALE,August-7-2020,Single Family Residential,787 Myra Way,San Francisco,CA,94127,1386000,3,2,Miraloma Park,1120,4042,1950,86,1238,,Sold,,,http://www.redfin.com/CA/San-Francisco/787-Myra-Way-94127/home/2036975,San Francisco MLS,501230,N,Y,37.7405774,-122.452627
PAST SALE,November-5-2019,Condo/Co-op,8400 Oceanview Ter #202,San Francisco,CA,94132,928000,3,2,Ingleside Heights,1186,,2002,362,782,599,Sold,,,http://www.redfin.com/CA/San-Francisco/8400-Oceanview-Ter-94132/unit-202/home/2020285,San Francisco MLS,491017,N,Y,37.7104174,-122.4677028
PAST SALE,September-9-2019,Condo/Co-op,44 Lundys Ln Unit B,San Francisco,CA,94110,1660000,3,2,Bernal Heights,1110,,1900,419,1495,300,Sold,,,http://www.redfin.com/CA/San-Francisco/44-Lundys-Ln-94110/unit-B/home/172000161,San Francisco MLS,488736,N,Y,37.7445644,-122.4186806
PAST SALE,,Condo/Co-op,44B Lundys Ln,San Francisco,CA,94110,1660000,3,2,,1110,,1900,,1495,,,,,http://www.redfin.com/CA/San-Francisco/44B-Lundys-Ln-94110/home/11743355,,,N,Y,37.7445644,-122.4186806
PAST SALE,July-3-2019,Single Family Residential,1484 Newcomb Ave,San Francisco,CA,94124,759000,3,1,Bayview,798,2500,1907,487,951,,Sold,,,http://www.redfin.com/CA/San-Francisco/1484-Newcomb-Ave-94124/home/994719,San Francisco MLS,485826,N,Y,37.7341468,-122.3874643
PAST SALE,August-30-2019,Condo/Co-op,30 Abbey St,San Francisco,CA,94114,1375000,3,2,Mission Dolores,1111,,1900,429,1238,214,Sold,,,http://www.redfin.com/CA/San-Francisco/30-Abbey-St-94114/home/895965,San Francisco MLS,487693,N,Y,37.7634487,-122.4273276
PAST SALE,,Condo/Co-op,1945 O'Farrell St,San Francisco,CA,94115,1245000,3,2,,,,1890,,,,,,,http://www.redfin.com/CA/San-Francisco/1945-O-Farrell-St-94115/home/1313159,,,N,Y,37.782489,-122.43676
PAST SALE,December-31-2019,Condo/Co-op,66 Cleary Ct #1302,San Francisco,CA,94109,1150000,3,2,Western Addition,1099,,,306,1046,940,Sold,,,http://www.redfin.com/CA/San-Francisco/66-Cleary-Ct-94109/unit-1302/home/1771320,San Francisco MLS,489096,N,Y,37.7843846,-122.4269748
PAST SALE,December-19-2019,Single Family Residential,216 London St,San Francisco,CA,94112,865000,3,2,Excelsior,1200,2495,1908,318,721,,Sold,,,http://www.redfin.com/CA/San-Francisco/216-London-St-94112/home/2014481,San Francisco MLS,486719,N,Y,37.7257003,-122.4332884
PAST SALE,August-26-2019,Single Family Residential,1345 Vicente St,San Francisco,CA,94116,1270000,3,1,Parkside,1180,,1947,433,1076,,Sold,,,http://www.redfin.com/CA/San-Francisco/1345-Vicente-St-94116/home/1486062,San Francisco MLS,487131,N,Y,37.7389198,-122.4816511
PAST SALE,June-19-2020,Condo/Co-op,620 Baker St #5,San Francisco,CA,94117,1425000,3,2,North Panhandle,1100,,1875,135,1295,441,Sold,,,http://www.redfin.com/CA/San-Francisco/620-Baker-St-94117/unit-5/home/143582836,San Francisco MLS,497550,N,Y,37.776913,-122.44124
PAST SALE,March-27-2020,Single Family Residential,166 Hartford St,San Francisco,CA,94114,1725000,3,1,Eureka Valley/Dolore,1100,2750,1885,219,1568,,Sold,,,http://www.redfin.com/CA/San-Francisco/166-Hartford-St-94114/home/925629,San Francisco MLS,495226,N,Y,37.759871,-122.4340807
PAST SALE,November-15-2018,Single Family Residential,1289 Church St,San Francisco,CA,94110,2400000,3,2.5,Noe Valley,1094,1750,1910,717,2194,,Sold,,,http://www.redfin.com/CA/San-Francisco/1289-Church-St-94114/home/799273,San Francisco MLS,478054,N,Y,37.7503092,-122.4271156
PAST SALE,June-4-2019,Single Family Residential,341 Kirkham St,San Francisco,CA,94122,1450000,3,1.5,Inner Sunset,1198,2495,1908,516,1210,,Sold,,,http://www.redfin.com/CA/San-Francisco/341-Kirkham-St-94122/home/1883806,San Francisco MLS,484785,N,Y,37.760218,-122.4647141
PAST SALE,,Condo/Co-op,66 Cleary Ct #704,San Francisco,CA,94109,1030000,3,2,,,,1963,,,,,,,http://www.redfin.com/CA/San-Francisco/66-Cleary-Ct-94109/unit-704/home/575114,,,N,Y,37.7843846,-122.4269748
PAST SALE,November-26-2019,Condo/Co-op,66 Cleary Ct #903,San Francisco,CA,94109,925000,3,2,Western Addition,1100,,1963,341,841,940,Sold,,,http://www.redfin.com/CA/San-Francisco/66-Cleary-Ct-94109/unit-903/home/1340402,San Francisco MLS,490003,N,Y,37.7843846,-122.4269748
PAST SALE,April-30-2019,Condo/Co-op,15 Sumner St Unit B,San Francisco,CA,94103,1350000,3,2,South of Market,1160,,2006,551,1164,91,Sold,,,http://www.redfin.com/CA/San-Francisco/15-Sumner-St-94103/unit-B/home/1518669,San Francisco MLS,481801,N,Y,37.7763503,-122.41038
PAST SALE,March-13-2020,Condo/Co-op,1080 Sutter St #504,San Francisco,CA,94109,1199000,3,2,Downtown,1226,,2014,233,978,890,Sold,,,http://www.redfin.com/CA/San-Francisco/1080-Sutter-St-94109/unit-504/home/52905565,San Francisco MLS,493818,N,Y,37.7882378,-122.4180578
PAST SALE,July-22-2019,Single Family Residential,48 Cook St,SAN FRANCISCO,CA,94118,1575000,3,1,SAN FRANCISCO,968,3000,1900,468,1627,,Sold,,,http://www.redfin.com/CA/San-Francisco/48-Cook-St-94118/home/882183,MLSListings,ML81740031,N,Y,37.7828827,-122.4520345
PAST SALE,October-20-2020,Single Family Residential,937 Somerset St,San Francisco,CA,94134,920000,3,1,Visitacion Valley,1054,1750,1958,12,873,,Sold,,,http://www.redfin.com/CA/San-Francisco/937-Somerset-St-94134/home/1971714,San Francisco MLS,505997,N,Y,37.7201572,-122.4046718
PAST SALE,June-29-2020,Condo/Co-op,154 8th Ave,San Francisco,CA,94118,1475000,3,1,Lake,1244,,1908,125,1186,,Sold,,,http://www.redfin.com/CA/San-Francisco/154-8th-Ave-94118/home/1321678,San Francisco MLS,498254,N,Y,37.785557,-122.466424
PAST SALE,,Condo/Co-op,888 7th St Unit LL-58,San Francisco,CA,94107,35000,3,2,,,,2007,,,,,,,http://www.redfin.com/CA/San-Francisco/888-7th-St-94107/unit-LL-58/home/17306231,,,N,Y,37.7703795,-122.4010623
PAST SALE,February-27-2019,Single Family Residential,2083 Palou Ave,SAN FRANCISCO,CA,94124,910000,3,2,SAN FRANCISCO,1067,2495,1944,613,853,,Sold,,,http://www.redfin.com/CA/San-Francisco/2083-Palou-Ave-94124/home/1293233,MLSListings,ML81734932,N,Y,37.7389206,-122.4000493
PAST SALE,July-22-2019,Condo/Co-op,672-676 Castro St Unit 676A,San Francisco,CA,94114,1050000,3,1,Eureka Valley/Dolore,1000,,1900,468,1050,300,Sold,,,http://www.redfin.com/CA/San-Francisco/672-Castro-St-94114/unit-676A/home/165305218,San Francisco MLS,484575,N,Y,37.7580906,-122.4351458
PAST SALE,July-5-2019,Single Family Residential,919 Silver Ave,San Francisco,CA,94134,1100000,3,1,Portola,1131,2517,1940,485,973,,Sold,,,http://www.redfin.com/CA/San-Francisco/919-Silver-Ave-94134/home/1471667,San Francisco MLS,485216,N,Y,37.7290026,-122.4171055
PAST SALE,October-28-2020,Condo/Co-op,601 Alabama St #105,San Francisco,CA,94110,1075000,3,2,Inner Mission,1184,,2009,4,908,804,Sold,,,http://www.redfin.com/CA/San-Francisco/601-Alabama-St-94110/unit-105/home/18997942,San Francisco MLS,502138,N,Y,37.7614401,-122.4118764
PAST SALE,September-29-2020,Condo/Co-op,2135 California St #11,San Francisco,CA,94115,1470000,3,2,Pacific Heights,1177,,1922,33,1249,508,Sold,,,http://www.redfin.com/CA/San-Francisco/2135-California-St-94115/unit-11/home/172385858,San Francisco MLS,498219,N,Y,37.7892176,-122.4295378
PAST SALE,July-17-2020,Single Family Residential,257 Montana St,San Francisco,CA,94112,935000,3,1,Oceanview,986,3938,1907,107,948,,Sold,,,http://www.redfin.com/CA/San-Francisco/257-Montana-St-94112/home/28939372,San Francisco MLS,496968,N,Y,37.7164324,-122.4611207
PAST SALE,March-29-2019,Single Family Residential,1831 Palou Ave,San Francisco,CA,94124,955000,3,2,Silver Terrace,1051,2495,1951,583,909,,Sold,,,http://www.redfin.com/CA/San-Francisco/1831-Palou-Ave-94124/home/1654644,San Francisco MLS,480909,N,Y,37.7363289,-122.3954136
PAST SALE,December-12-2018,Single Family Residential,1306 Thomas Ave,San Francisco,CA,94124,798000,3,1,Bayview,1175,1873,1949,690,679,,Sold,,,http://www.redfin.com/CA/San-Francisco/1306-Thomas-Ave-94124/home/974436,San Francisco MLS,475416,N,Y,37.727501,-122.3857307
PAST SALE,December-24-2018,Single Family Residential,79 Molimo Dr,San Francisco,CA,94127,1350000,3,2,Miraloma Park,1134,2617,1953,678,1190,,Sold,,,http://www.redfin.com/CA/San-Francisco/79-Molimo-Dr-94127/home/689220,San Francisco MLS,479158,N,Y,37.7370384,-122.4474841
PAST SALE,,Single Family Residential,2262 45th Ave,San Francisco,CA,94116,550000,3,1,,,2996,1946,,,,,,,http://www.redfin.com/CA/San-Francisco/2262-45th-Ave-94116/home/1847835,,,N,Y,37.7443989,-122.5035575
PAST SALE,,Condo/Co-op,32 Varennes St,San Francisco,CA,94133,1270000,14,8,,,,1906,,,,,,,http://www.redfin.com/CA/San-Francisco/32-Varennes-St-94133/home/1225885,,,N,Y,37.8002885,-122.4065743
PAST SALE,April-6-2019,Single Family Residential,249 Texas St,San Francisco,CA,94107,1600000,3,2,Potrero Hill,846,2500,1910,575,1891,,Sold,,,http://www.redfin.com/CA/San-Francisco/249-Texas-St-94107/home/1630702,San Francisco MLS,484249,N,Y,37.7632593,-122.3954023
PAST SALE,September-13-2019,Condo/Co-op,4343 3rd St #305,San Francisco,CA,94124,815000,3,2,Bayview,1146,,2007,415,711,554,Sold,,,http://www.redfin.com/CA/San-Francisco/4343-3rd-St-94124/unit-305/home/12277989,San Francisco MLS,487291,N,Y,37.7380926,-122.3892078
PAST SALE,,Single Family Residential,927 Girard St,San Francisco,CA,94134,437500,2,1,,,2996,1949,,,,,,,http://www.redfin.com/CA/San-Francisco/927-Girard-St-94134/home/1792762,,,N,Y,37.7210407,-122.4017954
PAST SALE,May-1-2019,Condo/Co-op,75 Zampa Ln #4,San Francisco,CA,94115,640000,3,2,Western Addition,1050,,1964,550,610,959,Sold,,,http://www.redfin.com/CA/San-Francisco/75-Zampa-Ln-94115/unit-4/home/12401252,San Francisco MLS,482503,N,Y,37.784068,-122.4301069
PAST SALE,,Condo/Co-op,160 Clinton Park,San Francisco,CA,94103,1300000,3,1,,1191,,1912,,1092,,,,,http://www.redfin.com/CA/San-Francisco/160-Clinton-Park-94103/home/701497,,,N,Y,37.7693599,-122.4236515
PAST SALE,June-18-2019,Condo/Co-op,1349 Minna St,San Francisco,CA,94103,1375000,3,1,Inner Mission,1140,,1907,502,1206,448,Sold,,,http://www.redfin.com/CA/San-Francisco/1349-Minna-94103/home/110052020,San Francisco MLS,484682,N,Y,37.7675553,-122.4190081
PAST SALE,March-31-2020,Single Family Residential,1139 Judah St,San Francisco,CA,94122,1441001,3,2,Inner Sunset,1000,2500,1924,215,1441,,Sold,,,http://www.redfin.com/CA/San-Francisco/1139-Judah-St-94122/home/912580,San Francisco MLS,495741,N,Y,37.7616117,-122.4744078
PAST SALE,,Single Family Residential,741 Lawton St,San Francisco,CA,94122,,3,2,,,2626,1952,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/741-Lawton-St-94122/home/640755,San Francisco MLS,,N,Y,37.7582854,-122.4709863
PAST SALE,July-9-2019,Condo/Co-op,3941 26th St,San Francisco,CA,94131,1300000,3,1,Noe Valley,890,,1900,481,1461,250,Sold,,,http://www.redfin.com/CA/San-Francisco/3941-26th-St-94131/home/805825,San Francisco MLS,486017,N,Y,37.748194,-122.428116
PAST SALE,November-29-2018,Single Family Residential,749 Prague St,San Francisco,CA,94112,1086000,3,2,Crocker Amazon,1250,3127,1925,703,869,,Sold,,,http://www.redfin.com/CA/San-Francisco/749-Prague-St-94112/home/1480587,San Francisco MLS,474972,N,Y,37.7110711,-122.4329332
PAST SALE,January-24-2019,Condo/Co-op,146 Dore St,San Francisco,CA,94103,1125000,3,1,South of Market,1120,,1907,647,1004,471,Sold,,,http://www.redfin.com/CA/San-Francisco/146-Dore-St-94103/home/148181488,San Francisco MLS,478317,N,Y,37.7727408,-122.4117074
PAST SALE,February-28-2019,Single Family Residential,1675 Quint,San Francisco,CA,94124,965000,3,2,Silver Terrace,1000,2722,1947,612,965,,Sold,,,http://www.redfin.com/CA/San-Francisco/1675-Quint-St-94124/home/1055135,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40849292,N,Y,37.7355067,-122.3978458
PAST SALE,January-29-2019,Single Family Residential,817 Lyon St,San Francisco,CA,94115,1245000,3,1,North Panhandle,1041,2813,1885,642,1196,,Sold,,,http://www.redfin.com/CA/San-Francisco/817-Lyon-St-94115/home/1269522,San Francisco MLS,478963,N,Y,37.7787409,-122.4438707
PAST SALE,September-9-2020,Condo/Co-op,1612 Fulton St,San Francisco,CA,94117,1500000,3,1.5,North Panhandle,1181,,1904,53,1270,297,Sold,,,http://www.redfin.com/CA/San-Francisco/1612-Fulton-St-94117/home/12353512,San Francisco MLS,502008,N,Y,37.776424,-122.4434459
PAST SALE,August-2-2019,Condo/Co-op,2457 Lombard St,San Francisco,CA,94123,1315000,3,2,Cow Hollow,1200,,,457,1096,,Sold,,,http://www.redfin.com/CA/San-Francisco/2457-Lombard-St-94123/home/148075733,San Francisco MLS,485789,N,Y,37.7988057,-122.4418424
PAST SALE,April-5-2019,Condo/Co-op,768 Le Conte Ave,San Francisco,CA,94124,833000,3,2,Bayview Heights,1203,,2001,576,692,,Sold,,,http://www.redfin.com/CA/San-Francisco/768-Le-Conte-Ave-94124/home/1795113,San Francisco MLS,479876,N,Y,37.7166116,-122.3969276
PAST SALE,December-20-2019,Single Family Residential,722 Palmetto Ave,San Francisco,CA,94132,940000,3,2,Ingelside Height,1167,2548,1951,317,805,,Sold,,,http://www.redfin.com/CA/San-Francisco/722-Palmetto-Ave-94132/home/1940684,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40887787,N,Y,37.7108179,-122.4708281
PAST SALE,January-11-2020,Condo/Co-op,20 Bertie Minor Ln #5,San Francisco,CA,94115,710000,3,2,Western Addition,1050,,1964,295,676,950,Sold,,,http://www.redfin.com/CA/San-Francisco/20-Bertie-Minor-Ln-94115/unit-5/home/12401177,San Francisco MLS,489984,N,Y,37.7842428,-122.4286183
PAST SALE,March-22-2019,Condo/Co-op,1545 Geary Blvd #3,San Francisco,CA,94115,612000,3,2,Western Addition,1050,,1964,590,583,959,Sold,,,http://www.redfin.com/CA/San-Francisco/1545-Geary-Blvd-94115/unit-3/home/12401682,San Francisco MLS,479856,N,Y,37.7842428,-122.4286183
PAST SALE,,Condo/Co-op,356 Collingwood St,San Francisco,CA,94114,1640000,3,2,,1036,,1956,,1583,,,,,http://www.redfin.com/CA/San-Francisco/356-Collingwood-St-94114/home/993117,,,N,Y,37.756657,-122.43608
PAST SALE,February-3-2020,Single Family Residential,37 Tucker Ave,San Francisco,CA,94134,957000,3,2,Visitacion Valley,1200,2495,1947,272,798,,Sold,,,http://www.redfin.com/CA/San-Francisco/37-Tucker-Ave-94134/home/1176973,San Francisco MLS,492270,N,Y,37.7152421,-122.4043288
PAST SALE,February-8-2019,Single Family Residential,611 Campbell Ave,San Francisco,CA,94134,927500,3,2,Visitacion Valley,1020,1873,1952,632,909,,Sold,,,http://www.redfin.com/CA/San-Francisco/611-Campbell-Ave-94134/home/785344,San Francisco MLS,479454,N,Y,37.7157661,-122.4086874
PAST SALE,July-23-2020,Single Family Residential,830 Mansell,San Francisco,CA,94134,960000,3,1,San Francisco,1099,2500,1964,101,874,,Sold,,,http://www.redfin.com/CA/San-Francisco/830-Mansell-St-94134/home/1026596,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40906763,N,Y,37.7195933,-122.4095392
PAST SALE,September-4-2019,Single Family Residential,2285 35th Ave,San Francisco,CA,94116,1150000,3,2,Parkside,1137,1625,1946,424,1011,,Sold,,,http://www.redfin.com/CA/San-Francisco/2285-35th-Ave-94116/home/884539,San Francisco MLS,488003,N,Y,37.7444856,-122.4931739
PAST SALE,August-23-2019,Single Family Residential,535 Raymond,SAN FRANCISCO,CA,94134,965000,3,1.5,SAN FRANCISCO,1200,2495,1962,436,804,,Sold,,,http://www.redfin.com/CA/San-Francisco/535-Raymond-Ave-94134/home/1671816,MLSListings,ML81759887,N,Y,37.7150455,-122.4143069
PAST SALE,October-4-2019,Single Family Residential,322 Moscow St,SAN FRANCISCO,CA,94112,1022000,3,3,SAN FRANCISCO,1200,2495,1900,394,852,,Sold,,,http://www.redfin.com/CA/San-Francisco/322-Moscow-St-94112/home/775579,MLSListings,ML81766378,N,Y,37.7225606,-122.427005
PAST SALE,November-6-2019,Single Family Residential,12 Bruce Ave,San Francisco,CA,94112,1050000,3,1,Ingleside Terr,1095,2450,1919,361,959,,Sold,,,http://www.redfin.com/CA/San-Francisco/12-Bruce-Ave-94112/home/1085457,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40883771,N,Y,37.722301,-122.451402
PAST SALE,July-28-2020,Single Family Residential,190 Los Palmos Dr,San Francisco,CA,94127,1445000,3,1.5,Miraloma Park,1230,2587,1955,96,1175,,Sold,,,http://www.redfin.com/CA/San-Francisco/190-Los-Palmos-Dr-94127/home/1239205,San Francisco MLS,500905,N,Y,37.7360834,-122.4484435
PAST SALE,March-5-2020,Single Family Residential,136 Los Palmos Dr,San Francisco,CA,94127,1250000,3,2,Miraloma Park,1231,2247,1960,241,1015,,Sold,,,http://www.redfin.com/CA/San-Francisco/136-Los-Palmos-Dr-94127/home/934970,San Francisco MLS,494121,N,Y,37.7357639,-122.447708
PAST SALE,June-29-2020,Single Family Residential,459 Flood Ave,San Francisco,CA,94112,1100000,3,2,Sunnyside,1079,3371,1922,125,1019,,Sold,,,http://www.redfin.com/CA/San-Francisco/459-Flood-Ave-94112/home/1014542,San Francisco MLS,497258,N,Y,37.7296874,-122.4502403
PAST SALE,April-20-2020,Single Family Residential,78 Longview Ct,San Francisco,CA,94131,1586000,3,2,Midtown Terrace,1218,3576,1955,195,1302,,Sold,,,http://www.redfin.com/CA/San-Francisco/78-Longview-Ct-94131/home/681000,San Francisco MLS,495457,N,Y,37.7483367,-122.4513461
PAST SALE,,Single Family Residential,135 Hale St,San Francisco,CA,94134,,3,2,,,2622,1955,,,,Sold,,,http://www.redfin.com/CA/San-Francisco/135-Hale-St-94134/home/1879693,San Francisco MLS,,N,Y,37.7322773,-122.4078243
PAST SALE,August-24-2020,Condo/Co-op,119 St Marys Ave,San Francisco,CA,94112,1080000,3,1,Bernal Heights,972,,,69,1111,,Sold,,,http://www.redfin.com/CA/San-Francisco/119-St-Marys-Ave-94112/home/18784943,San Francisco MLS,496656,N,Y,37.7346265,-122.428013
PAST SALE,November-1-2019,Single Family Residential,70 Bannock St,San Francisco,CA,94112,1100000,3,1,Mission Terrace,1126,1873,1926,366,977,,Sold,,,http://www.redfin.com/CA/San-Francisco/70-Bannock-St-94112/home/818403,San Francisco MLS,490167,N,Y,37.7185465,-122.4428636
